timestamp,iface,can_id,data,pgn,priority,destination,source,label
0.054729,can0,418382091,CFFFF0FFFFCDFFFF,61441,6,,11,normal
0.055304,can0,419230208,E1FFFFFFFFFFFFFF,64754,6,,0,normal
0.058829,can0,217055747,C15F0CFFF76B2603,61442,3,,3,normal
0.059428,can0,217058307,1C04892CFFFFFFFF,61452,3,,3,normal
0.060003,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.060586,can0,419284480,FC04FFFFFFFFFFFF,64966,6,,0,normal
0.061187,can0,418385664,6E18FFFFD59FFFFF,61455,6,,0,normal
0.064273,can0,419348235,500E7A80787EFFFF,65215,6,,11,normal
0.064799,can0,217056000,D06E2EFFFF4F6F89,61443,3,,0,normal
0.065508,can0,419361024,FF100EFCFF6800CF,65265,6,,0,normal
0.067135,can0,217056049,FFFFFFFFFFFFFFFF,61443,3,,49,normal
0.068813,can0,217055747,C1630CFFF7902603,61442,3,,3,normal
0.071555,can0,217056256,11A6A69A2C000FA6,61444,3,,0,normal
0.075152,can0,285057792,FFFF22FFFFFFFFFF,64931,4,,0,normal
0.075162,can0,418381865,F07D7DF329FFFF37,61440,6,,41,normal
0.079143,can0,217055747,C1630CFFF7902603,61442,3,,3,normal
0.079447,can0,217058307,1F04BD2CFFFFFFFF,61452,3,,3,normal
0.080004,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.084849,can0,419224576,9FFFFFFF5068100E,64732,6,,0,normal
0.085454,can0,217056000,D06E2EFFFF4F6E89,61443,3,,0,normal
0.08602,can0,486445568,FF00F5FFFFFF4800,65170,7,,0,normal
0.088801,can0,217055747,C16B0CFFF7B02603,61442,3,,3,normal
0.091628,can0,217056256,01A6A6D12C000FA6,61444,3,,0,normal
0.09479,can0,217057792,F0012C11FFFFFFFF,61450,3,,0,normal
0.094904,can0,419271680,9602FFFFFFFFFFFF,64916,6,,0,normal
0.095538,can0,418385408,BC1DFFFFD59FFFFF,61454,6,,0,normal
0.099098,can0,217055747,C16B0CFFF7B02603,61442,3,,3,normal
0.099411,can0,418394880,FFFFFFFFFFFFFFFF,61491,6,,0,normal
0.100128,can0,217058307,1C04C42CFFFFFFFF,61452,3,,3,normal
0.100575,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.101125,can0,418383107,7E1E0C7E35203143,61445,6,,3,normal
0.101851,can0,419318275,030F4FFFFFF3FFFF,65098,6,,3,normal
0.104476,can0,201392901,FFFFFFFFFFF3FFFF,256,3,3.0,5,normal
0.10487,can0,419362560,FFFFFFFF1701FFFF,65271,6,,0,normal
0.105459,can0,419356672,0300000019963500,65248,6,,0,normal
0.106001,can0,217056000,D06E2EFFFF4F6E88,61443,3,,0,normal
0.109115,can0,217055747,C1790CFFF7D22603,61442,3,,3,normal
0.109448,can0,419361280,16010002A103E1FF,65266,6,,0,normal
0.110816,can0,418385664,6818FFFFD59FFFFF,61455,6,,0,normal
0.112425,can0,217056256,71A6A5012D000FA6,61444,3,,0,normal
0.117153,can0,418382129,FFFFFF3F00FFFFFF,61441,6,,49,normal
0.117725,can0,419361073,F3FFFFC3CCFFFFF0,65265,6,,49,normal
0.118323,can0,419360817,FFFFFFFFFFFCCCFF,65264,6,,49,normal
0.118867,can0,217055747,C1790CFFF7D22603,61442,3,,3,normal
0.11944,can0,419383345,0000FFFF00000000,65352,6,,49,normal
0.120014,can0,217058307,1C04122DFFFFFFFF,61452,3,,3,normal
0.120595,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.1212,can0,419361329,FFFFFFFFFFFFFFFF,65266,6,,49,normal
0.121711,can0,285015296,FFFFFFFF2C75FFFF,64765,4,,0,normal
0.122331,can0,217056049,FFFFFFFFFFFFFFFF,61443,3,,49,normal
0.125265,can0,419348736,72A83B055A000000,65217,6,,0,normal
0.125345,can0,217056000,D06E2EFFFF4F6E88,61443,3,,0,normal
0.128835,can0,217055747,C18A0CFFF7F92603,61442,3,,3,normal
0.129508,can0,418382080,FFFFFFFFFFFFFFFF,61441,6,,0,normal
0.131577,can0,217056256,71A6A51F2D000FA6,61444,3,,0,normal
0.139265,can0,217055747,C18A0CFFF7F92603,61442,3,,3,normal
0.139365,can0,217058307,1B04142DFFFFFFFF,61452,3,,3,normal
0.14014,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.145285,can0,217056000,D06D2EFFFF4F6E88,61443,3,,0,normal
0.145296,can0,217057792,F0016E11FFFFFFFF,61450,3,,0,normal
0.145937,can0,419360768,FFFFFFC02BFFFFFF,65264,6,,0,normal
0.146503,can0,418385408,E41BFFFFD59FFFFF,61454,6,,0,normal
0.148829,can0,217055747,C19A0CFFF72C2703,61442,3,,3,normal
0.149427,can0,419321344,9642FFFF1F1F00FF,65110,6,,0,normal
0.150024,can0,418394880,FFFFFFFFFFFFFFFF,61491,6,,0,normal
0.151543,can0,217056256,51A6A52F2D000FA6,61444,3,,0,normal
0.154212,can0,201392901,FFFFFFFFFFF3FFFF,256,3,3.0,5,normal
0.154746,can0,418382091,CFFFF0FFFFCDFFFF,61441,6,,11,normal
0.155358,can0,419230208,E1FFFFFFFFFFFFFF,64754,6,,0,normal
0.159332,can0,217055747,C19A0CFFF72C2703,61442,3,,3,normal
0.159382,can0,217058307,1B044A2DFFFFFFFF,61452,3,,3,normal
0.160171,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.160537,can0,418385664,6E18FFFFD59FFFFF,61455,6,,0,normal
0.164457,can0,419348235,700E7A807C82FFFF,65215,6,,11,normal
0.164989,can0,217056000,D06D2EFFFF4F6E88,61443,3,,0,normal
0.165595,can0,419361024,FF3C0EFCFF6800CF,65265,6,,0,normal
0.16714,can0,217056049,FFFFFFFFFFFFFFFF,61443,3,,49,normal
0.169557,can0,217055747,C1AC0CFFF7652703,61442,3,,3,normal
0.169568,can0,419265280,00FF7ABB0000CB56,64891,6,,0,normal
0.172441,can0,217056256,51A6A5622D000FA6,61444,3,,0,normal
0.174935,can0,285057792,FFFF21FFFFFFFFFF,64931,4,,0,normal
0.174946,can0,418381865,F07D7DF329FFFF37,61440,6,,41,normal
0.178846,can0,217055747,C1AC0CFFF7652703,61442,3,,3,normal
0.179429,can0,217058307,18045C2DFFFFFFFF,61452,3,,3,normal
0.18,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.184842,can0,419224576,9FFFFFFF50683C0E,64732,6,,0,normal
0.185391,can0,217056000,D06D2EFFFF4F6E88,61443,3,,0,normal
0.186,can0,486445568,FFECF3FFFFFF4800,65170,7,,0,normal
0.18883,can0,217055747,C1BA0CFFF7902703,61442,3,,3,normal
0.191525,can0,217056256,41A6A58D2D000FA6,61444,3,,0,normal
0.194688,can0,217057792,FA019D11FFFFFFFF,61450,3,,0,normal
0.194979,can0,419271680,3005FFFFFFFFFFFF,64916,6,,0,normal
0.195613,can0,419355904,FF0E24FFFFFFFFFF,65245,6,,0,normal
0.196185,can0,418385408,DC1AFFFFD59FFFFF,61454,6,,0,normal
0.19883,can0,217055747,C1BA0CFFF7902703,61442,3,,3,normal
0.199592,can0,418394880,FFFFFFFFFFFFFFFF,61491,6,,0,normal
0.199992,can0,217058307,1504922DFFFFFFFF,61452,3,,3,normal
0.200749,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.201111,can0,418383107,7E1E0C7E35203143,61445,6,,3,normal
0.201708,can0,419318275,030F4FFFFFF3FFFF,65098,6,,3,normal
0.20435,can0,201392901,FFFFFFFFFFF3FFFF,256,3,3.0,5,normal
0.204854,can0,419356672,0300000019963500,65248,6,,0,normal
0.205415,can0,217056000,D06D2EFFFF4F6E88,61443,3,,0,normal
0.209278,can0,217055747,C1C30CFFF7B92703,61442,3,,3,normal
0.209406,can0,419361280,12011202A003E1FF,65266,6,,0,normal
0.210088,can0,418385664,6A18FFFFD59FFFFF,61455,6,,0,normal
0.211661,can0,217056256,41A6A5AD2D000FA6,61444,3,,0,normal
0.214405,can0,419357696,FF3FFCFC007FFFFF,65252,6,,0,normal
0.217172,can0,418382129,FFFFFF3F00FFFFFF,61441,6,,49,normal
0.217716,can0,419361073,F3FFFFC3CCFFFFF0,65265,6,,49,normal
0.218291,can0,419360817,FFFFFFFFFFFCCCFF,65264,6,,49,normal
0.218863,can0,217055747,C1C30CFFF7B92703,61442,3,,3,normal
0.219452,can0,419383345,0000FFFF00000000,65352,6,,49,normal
0.220015,can0,217058307,1704B92DFFFFFFFF,61452,3,,3,normal
0.220579,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.22118,can0,419361329,FFFFFFFFFFFFFFFF,65266,6,,49,normal
0.221729,can0,285015296,FFFFFFFFA375FFFF,64765,4,,0,normal
0.222306,can0,217056049,FFFFFFFFFFFFFFFF,61443,3,,49,normal
0.222938,can0,217944576,F4FFFFFFFFFFFFFF,64914,3,,0,normal
0.224902,can0,217056000,D06D2EFFFF4F6E88,61443,3,,0,normal
0.229314,can0,217055747,C1CF0CFFF7EC2703,61442,3,,3,normal
0.229452,can0,418382080,FFFFFFFFFFFFFFFF,61441,6,,0,normal
0.231564,can0,217056256,41A6A5D12D000FA6,61444,3,,0,normal
0.239265,can0,217055747,C1CF0CFFF7EC2703,61442,3,,3,normal
0.239373,can0,217058307,1404CE2DFFFFFFFF,61452,3,,3,normal
0.240125,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.244809,can0,217056000,D06D2EFFFF4F6E88,61443,3,,0,normal
0.245354,can0,217057792,4E02A611FFFFFFFF,61450,3,,0,normal
0.245951,can0,419360768,FFFFFFC02BFFFFFF,65264,6,,0,normal
0.246578,can0,419347712,00F0FFFFFFFFFFFF,65213,6,,0,normal
0.247162,can0,418385408,BA19FFFFD59FFFFF,61454,6,,0,normal
0.248796,can0,217055747,C1DD0CFFF7182803,61442,3,,3,normal
0.249451,can0,418394880,FFFFFFFFFFFFFFFF,61491,6,,0,normal
0.251516,can0,217056256,51A6A5E42D000FA6,61444,3,,0,normal
0.254184,can0,201392901,FFFFFFFFFFF3FFFF,256,3,3.0,5,normal
0.254733,can0,418382091,CFFFF0FFFFCDFFFF,61441,6,,11,normal
0.25531,can0,419230208,E1FFFFFFFFFFFFFF,64754,6,,0,normal
0.259297,can0,217055747,C1DD0CFFF7182803,61442,3,,3,normal
0.259378,can0,217058307,1404F92DFFFFFFFF,61452,3,,3,normal
0.260017,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.260608,can0,417398528,00FFFFFFFFFFFFFF,57344,6,255.0,0,normal
0.261181,can0,418385664,5C18FFFFD59FFFFF,61455,6,,0,normal
0.26471,can0,419348235,D00E7A807C80FFFF,65215,6,,11,normal
0.265277,can0,419235584,430CFCFFFFFFFFFF,64775,6,,0,normal
0.265861,can0,217056000,D06D2EFFFF4F6E89,61443,3,,0,normal
0.266413,can0,419361024,FF940EFCFF6800CF,65265,6,,0,normal
0.267112,can0,217056049,FFFFFFFFFFFFFFFF,61443,3,,49,normal
0.269541,can0,217055747,C1EF0CFFF7392803,61442,3,,3,normal
0.269552,can0,419360256,81FFFFFFFFFFFFFF,65262,6,,0,normal
0.271721,can0,217056256,51A6A5032E000FA6,61444,3,,0,normal
0.275108,can0,285057792,FFFF29FFFFFFFFFF,64931,4,,0,normal
0.275122,can0,418381865,F07D7DF329FFFF37,61440,6,,41,normal
0.278843,can0,217055747,C1EF0CFFF7392803,61442,3,,3,normal
0.279426,can0,217058307,12040A2EFFFFFFFF,61452,3,,3,normal
0.280024,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.284876,can0,419224576,9FFFFFFF5068940E,64732,6,,0,normal
0.285434,can0,217056000,D06D2EFFFF4F6E89,61443,3,,0,normal
0.286024,can0,486445568,FF84F5FFFFFF4800,65170,7,,0,normal
0.286601,can0,419362048,A8FFFF9326FFFFFF,65269,6,,0,normal
0.288831,can0,217055747,C1FD0CFFF7492803,61442,3,,3,normal
0.291569,can0,217056256,31A5A5182E000FA5,61444,3,,0,normal
0.295012,can0,352098304,FF000000000000FF,64664,5,,0,normal
0.295025,can0,217057792,5802DF11FFFFFFFF,61450,3,,0,normal
0.295582,can0,419271680,3005FFFFFFFFFFFF,64916,6,,0,normal
0.296221,can0,418385408,2419FFFFD59FFFFF,61454,6,,0,normal
0.29879,can0,217055747,C1FD0CFFF7492803,61442,3,,3,normal
0.299574,can0,217058307,1404592EFFFFFFFF,61452,3,,3,normal
0.300039,can0,418394880,FFFFFFFFFFFFFFFF,61491,6,,0,normal
0.300534,can0,418383107,7E1E0C7E35203143,61445,6,,3,normal
0.301108,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.301738,can0,419318275,030F4FFFFFF3FFFF,65098,6,,3,normal
0.304396,can0,201392901,FFFFFFFFFFF3FFFF,256,3,3.0,5,normal
0.304911,can0,419356672,0300000019963500,65248,6,,0,normal
0.305495,can0,217056000,D06D2EFFFF4F6E88,61443,3,,0,normal
0.306048,can0,419341312,FFFF3B2AFFFF592C,65188,6,,0,normal
0.3091,can0,217055747,C1070DFFF76F2803,61442,3,,3,normal
0.309428,can0,419279872,13401044FFFFFFFF,64948,6,,0,normal
0.310075,can0,419361280,0F012102A103E1FF,65266,6,,0,normal
0.310604,can0,418385664,4218FFFFD59FFFFF,61455,6,,0,normal
0.31163,can0,217056256,11A5A5552E000FA5,61444,3,,0,normal
0.31716,can0,418382129,FFFFFF3F00FFFFFF,61441,6,,49,normal
0.31772,can0,419361073,F3FFFFC3CCFFFFF0,65265,6,,49,normal
0.318327,can0,419360817,FFFFFFFFFFFCCCFF,65264,6,,49,normal
0.318873,can0,217055747,C1070DFFF76F2803,61442,3,,3,normal
0.319454,can0,419383345,0000FFFF00000000,65352,6,,49,normal
0.320025,can0,217058307,1304512EFFFFFFFF,61452,3,,3,normal
0.320579,can0,419356416,90A0287D7DFFFFF5,65247,6,,0,normal
0.321166,can0,419361329,FFFFFFFFFFFFFFFF,65266,6,,49,normal
0.321756,can0,285015296,FFFFFFFFC075FFFF,64765,4,,0,normal
0.32233,can0,217056049,FFFFFFFFFFFFFFFF,61443,3,,49,normal
0.324879,can0,217056000,D06D2DFFFF4F6E88,61443,3,,0,normal
0.32938,can0,217055747,C1110DFFF7982803,61442,3,,3,normal
0.329449,can0,419265536,F8830000C30F03FF,64892,6,,0,normal
0.330181,can0,418382080,FFFFFFFFFFFFFFFF,61441,6,,0,normal
0.331599,can0,217056256,61A5A47F2E000FA5,61444,3,,0,normal
0.334803,can0,419279616,FFFF0039FFFFFFFF,64947,6,,0,normal
0.33903,can0,217055747,C1110DFFF7982803,61442,3,,3,normal
0.339434,can0,217058307,13048F2EFFFFFFFF,61452,3,,3,normal
0.340129,can0,419356416,8FA0287D7DFFFFF5,65247,6,,0,normal
0.344802,can0,217056000,D06D2DFFFF4F6D88,61443,3,,0,normal
0.345368,can0,217057792,61024612FFFFFFFF,61450,3,,0,normal
0.345943,can0,419360768,FFFFFFC02BFFFFFF,65264,6,,0,normal
0.34652,can0,418385408,E218FFFFD59FFFFF,61454,6,,0,normal
0.348804,can0,217055747,C11B0DFFF7CF2803,61442,3,,3,normal
0.349482,can0,418394880,FFFFFFFFFFFFFFFF,61491,6,,0,normal
0.350077,can0,419338752,5927FFFFFFFFFFFF,65178,6,,0,normal
0.351596,can0,217056256,11A4A4AF2E000FA4,61444,3,,0,normal
0.354189,can0,201392901,FFFFFFFFFFF3FFFF,256,3,3.0,5,normal
0.354799,can0,419279360,FFFFFFFF0800FFFF,64946,6,,0,normal
0.355339,can0,418382091,CFFFF0FFFFCDFFFF,61441,6,,11,normal
0.355927,can0,419230208,E1FFFFFFFFFFFFFF,64754,6,,0,normal
0.3591,can0,217055747,C11B0DFFF7CF2803,61442,3,,3,normal
0.359381,can0,217058307,1204BD2EFFFFFFFF,61452,3,,3,normal
0.360006,can0,419356416,8FA0287D7DFFFFF5,65247,6,,0,normal
0.360595,can0,418385664,3C18FFFFD59FFFFF,61455,6,,0,normal
0.364832,can0,217056000,D06D2CFFFF4F6D87,61443,3,,0,normal
0.365402,can0,419348235,200F7B7F7B81FFFF,65215,6,,11,normal
0.366042,can0,419361024,FFD00EFCFF6800CF,65265,6,,0,normal
0.36715,can0,217056049,FFFFFFFFFFFFFFFF,61443,3,,49,normal
0.369452,can0,217055747,C12A0DFFF70C2903,61442,3,,3,normal
0.372358,can0,217056256,41A4A3EC2E000FA4,61444,3,,0,normal
0.374769,can0,285057792,FFFF29FFFFFFFFFF,64931,4,,0,normal
0.374976,can0,419338496,FFFFFFFFFFFFFFFF,65177,6,,0,normal
0.375597,can0,418381865,F07D7DF329FFFF37,61440,6,,41,normal
0.378798,can0,217055747,C12A0DFFF70C2903,61442,3,,3,normal
0.379425,can0,217058307,1204232FFFFFFFFF,61452,3,,3,normal
0.38001,can0,419269632,FFFF0700FFFFFFFF,64908,6,,0,normal
0.380585,can0,419356416,8FA0287D7DFFFFF5,65247,6,,0,normal
0.384852,can0,419224576,9FFFFFFF5068D00E,64732,6,,0,normal
0.385424,can0,217056000,D06D2CFFFF4F6D87,61443,3,,0,normal
0.385993,can0,486445568,FFC0E3FFFFFF4800,65170,7,,0,normal
0.388803,can0,217055747,C13D0DFFF7562903,61442,3,,3,normal
0.391648,can0,217056256,71A3A2492F000FA3,61444,3,,0,normal
0.394868,can0,217057792,58020113FFFFFFFF,61450,3,,0,normal
0.394988,can0,419271680,3005FFFFFFFFFFFF,64916,6,,0,normal
0.395652,can0,419363840,FFFFFFFFFFFFFFFF,65276,6,,0,normal
0.396208,can0,418385408,D618FFFFD59FFFFF,61454,6,,0,normal
0.398836,can0,217055747,C13D0DFFF7562903,61442,3,,3,normal
0.399429,can0,217058307,1204422FFFFFFFFF,61452,3,,3,normal
0.400138,can0,419241984,1340FFFFFFFFFFFF,64800,6,,0,normal
0.400574,can0,418383107,7E1E0C7E35203143,61445,6,,3,normal
0.401263,can0,418394880,FFFFFFFFFFFFFFFF,61491,6,,0,normal
0.401719,can0,419318275,030F4FFFFFF3FFFF,65098,6,,3,normal
0.402294,can0,419356416,8EA0287D7DFFFFF5,65247,6,,0,normal
0.405101,can0,201392901,FFFFFFFFFFF3FFFF,256,3,3.0,5,normal
0.40511,can0,419356672,0300000019963500,65248,6,,0,normal
0.405434,can0,217056000,D06C2CFFFF4F6D87,61443,3,,0,normal
0.408799,can0,217055747,C1590DFFF79C2903,61442,3,,3,normal
0.409468,can0,419361280,0E012F02A003E1FF,65266,6,,0,normal
0.410071,can0,418385664,3A18FFFFD59FFFFF,61455,6,,0,normal
0.411525,can0,217056256,11A2A2822F000FA2,61444,3,,0,normal
0.417282,can0,418382129,FFFFFF3F00FFFFFF,61441,6,,49,normal
0.417695,can0,419361073,F3FFFFC3CCFFFFF0,65265,6,,49,normal
0.418299,can0,419360817,FFFFFFFFFFFCCCFF,65264,6,,49,normal
0.418843,can0,217055747,C1590DFFF79C2903,61442,3,,3,normal
0.419408,can0,419383345,0000FFFF00000000,65352,6,,49,normal
0.420026,can0,217058307,1104A02FFFFFFFFF,61452,3,,3,normal
0.420518,can0,419356416,8EA0287D7DFFFFF5,65247,6,,0,normal
0.421178,can0,419361329,FFFFFFFFFFFFFFFF,65266,6,,49,normal
0.421784,can0,285015296,FFFFFFFFE36FFFFF,64765,4,,0,normal
0.422366,can0,217056049,FFFFFFFFFFFFFFFF,61443,3,,49,normal
0.424976,can0,419249664,CC35FF9638FFFFFF,64830,6,,0,normal
0.425481,can0,217056000,D06A2BFFFF4F6D86,61443,3,,0,normal
0.428803,can0,217055747,C1730DFFF7D52903,61442,3,,3,normal
0.430282,can0,418382080,FFFFFFFFFFFFFFFF,61441,6,,0,normal
0.431594,can0,217056256,11A1A1B92F000FA1,61444,3,,0,normal
0.439276,can0,217055747,C1730DFFF7D52903,61442,3,,3,normal
0.439425,can0,217058307,1004C72FFFFFFFFF,61452,3,,3,normal
0.439993,can0,419356416,8EA0287D7DFFFFF5,65247,6,,0,normal
0.444834,can0,419250176,FF3F00FFFFFFFFFF,64832,6,,0,normal
0.445455,can0,217056000,D0682AFFFF4F6D86,61443,3,,0,normal
0.446052,can0,217057792,58029713FFFFFFFF,61450,3,,0,normal
0.44668,can0,419360768,FFFFFFC02BFFFFFF,65264,6,,0,normal
0.447236,can0,418385408,D618FFFFD59FFFFF,61454,6,,0,normal
0.447818,can0,485293824,200E0002FFCAFE00,60416,7,255.0,0,normal
0.448907,can0,217055747,C1860DFFF7F92903,61442,3,,3,normal
0.449534,can0,418394880,FFFFFFFFFFFFFFFF,61491,6,,0,normal
0.451544,can0,217056256,71A09FF42F000FA0,61444,3,,0,normal
0.454177,can0,201392901,FFFFFFFFFFF3FFFF,256,3,3.0,5,normal
0.454775,can0,419230208,E1FFFFFFFFFFFFFF,64754,6,,0,normal
0.455313,can0,418382091,CFFFF0FFFFCDFFFF,61441,6,,11,normal
0.459112,can0,217055747,C1860DFFF7F92903,61442,3,,3,normal
0.45938,can0,217058307,12042230FFFFFFFF,61452,3,,3,normal
0.460007,can0,419356416,8DA0287D7DFFFFF5,65247,6,,0,normal
0.460552,can0,418385664,3018FFFFD59FFFFF,61455,6,,0,normal
0.464829,can0,217056000,D06529FFFF4F6D86,61443,3,,0,normal
0.465451,can0,419348235,500F7C7E8080FFFF,65215,6,,11,normal
0.466101,can0,419361024,FF3C0FFCFF6800CF,65265,6,,0,normal
0.467148,can0,217056049,FFFFFFFFFFFFFFFF,61443,3,,49,normal
0.469472,can0,217055747,C18E0DFFF7172A03,61442,3,,3,normal
0.469523,can0,419218688,CC35FFFFFFFFFFFF,64709,6,,0,normal
0.470159,can0,217944576,F4FFFFFFFFFFFFFF,64914,3,,0,normal
0.471668,can0,217056256,419F9E2730000F9F,61444,3,,0,normal
0.474473,can0,285057792,FFFF23FFFFFFFFFF,64931,4,,0,normal
0.475071,can0,418381865,F07D7DF329FFFF36,61440,6,,41,normal
0.47912,can0,217055747,C18E0DFFF7172A03,61442,3,,3,normal
0.479383,can0,217058307,12041530FFFFFFFF,61452,3,,3,normal
0.480003,can0,419356416,8DA0287D7DFFFFF5,65247,6,,0,normal
0.484887,can0,419224576,9FFFFFFF50683C0F,64732,6,,0,normal
0.485468,can0,217056000,D06327FFFF4F6E85,61443,3,,0,normal
0.48602,can0,486445568,FF70D9FFFFFF4400,65170,7,,0,normal
0.488807,can0,217055747,C1940DFFF7392A03,61442,3,,3,normal
0.491627,can0,217056256,319D9D2030000F9D,61444,3,,0,normal
0.494517,can0,217057792,58024914FFFFFFFF,61450,3,,0,normal
0.495087,can0,419271680,C907FFFFFFFFFFFF,64916,6,,0,normal
0.495629,can0,419360512,FFFFFF49907DFFFA,65263,6,,0,normal
0.496213,can0,418385408,D618FFFFD59FFFFF,61454,6,,0,normal
0.496785,can0,485228288,0143FFBF00090854,60160,7,255.0,0,normal
0.498884,can0,217055747,C1940DFFF7392A03,61442,3,,3,normal
0.499455,can0,217058307,13042130FFFFFFFF,61452,3,,3,normal
0.499997,can0,418394880,FFFFFFFFFFFFFFFF,61491,6,,0,normal
0.500613,can0,418383107,7E1E0C7E35203143,61445,6,,3,normal
0.501159,can0,419356416,8DA0287D7DFFFFF5,65247,6,,0,normal
0.501742,can0,419318275,030F4FFFFFF3FFFF,65098,6,,3,normal
0.504358,can0,201392901,FFFFFFFFFFF3FFFF,256,3,3.0,5,normal
0.5049,can0,419356672,0300000019963500,65248,6,,0,normal
0.505496,can0,217056000,D06125FFFF4F6F85,61443,3,,0,normal
0.508794,can0,217055747,C1990DFFF74E2A03,61442,3,,3,normal
0.509488,can0,419361280,3001FA01A003E1FF,65266,6,,0,normal
0.510078,can0,418385664,3A18FFFFD59FFFFF,61455,6,,0,normal
0.512448,can0,217056256,519D9C3330000F9D,61444,3,,0,normal
0.514519,can0,419355392,FFFFB469FFFFFFFF,65243,6,,0,normal
0.517153,can0,418382129,FFFFFF3F00FFFFFF,61441,6,,49,normal
0.517796,can0,419361073,F3FFFFC3CCFFFFF0,65265,6,,49,normal
0.518295,can0,419360817,FFFFFFFFFFFCCCFF,65264,6,,49,normal
0.518867,can0,217055747,C1990DFFF74E2A03,61442,3,,3,normal
0.519446,can0,419383345,0000FFFF00000000,65352,6,,49,normal
0.520041,can0,217058307,12042F30FFFFFFFF,61452,3,,3,normal
0.520597,can0,419356416,8DA0287D7DFFFFF5,65247,6,,0,normal
0.521178,can0,419361329,FFFFFFFFFFFFFFFF,65266,6,,49,normal
0.521754,can0,285015296,FFFFFFFFA664FFFF,64765,4,,0,normal
0.522329,can0,217056049,FFFFFFFFFFFFFFFF,61443,3,,49,normal
0.525121,can0,217056000,D06025FFFF4F7085,61443,3,,0,normal
0.528802,can0,217055747,C19D0DFFF7502A03,61442,3,,3,normal
